0xc3597578d6c3929cfb1aa55feb72f7b530a4cb5b,152.98671289094645
0x512e07a093aaa20ba288392eadf03838c7a4e522,146.31457738103802
0xda27d2bdf91a8919b91bdf71f8fd1d2638f9421c,101.11116397833648
0x03719ee8f7cee79be9b467bcd82f882de428bcbb,56.08719453677627
0x89edc11116ca95170fdfe2669f66dbb287dccf7a,48.493287795371884
0x5deadbccac379a09abe527dae05c6f1c03f4c6d1,47.07097282187481
0x5fdb500ba1d9b6be0c164ce609277cd968c5d45e,45.362249261926785
0xe551388b683bb1e34e27e5a7b00eabe79b080bf7,43.194746062571525
0x59503b4b2d50b8f6229196f87ecf4026f30fcf5e,41.674489995112815
0x1861974f32eacdcced0f81b0f8eccfed58153a9d,30.833582337265373
0xb7d672703e7987715912a0784be91b27d1098c89,29.740267388451255
0x223c381a3aae44f7e073e66a8295dce2955e0098,24.866577132878035
0x9e753054aede94a2648d4d9d4efa4f7e5ae82cb5,24.41525007212516
0x8caa7ebe5c6ae6087fb65315d1b5aa7acd33b854,24.18731776432868
0x0f708c43c7948126ef7a87d2ae1996cdc3ae863f,21.771986654048415
0x9249f2c06c7d69b3b4418fb416900c271f93764a,16.65744795389781
0x0a0d752f90b7bf700e29379c7f512c87561e959a,15.088331248792533
0xa04275c10f39e8675a34e147e2ef78d35129f2b6,11.09050953350934
0x99758478c660d48abf6ea0741b0fa34c91c6cf9a,10.055662748879595
0x06c2c4db3776d500636de63e4f109386dcba6ae2,7.800161921121043
0x820bf93571c588fc2f828a962ff2651bf041b1a6,7.139150652376102
0x9492510bbcb93b6992d8b7bb67888558e12dcac4,5.7197116845852936
0x87880c614432add2bb93b350dbdd8a59bd06fed7,4.370953225475347
0xad5fa2b1421adcbc2543341e58c0f19c3f55100e,3.854826025229248
0x028b2b9adca1bd1263086b0b221713a684968817,3.6856132883802344
0x47d5717f86c95a43a90c6eac3b91152bcc71315c,2.0074728276776104
0x8db8d1d038bdafdd03a78558e5d33af79bf0e146,1.522644045039639
0x95a4350e1cb5e795d3ebe8bee63d9183de5449d1,1.0710876793072086
0xcafd432b7ecafff352d92fcb81c60380d437e99d,0.6854937968838589
0x1474ba7f53dcd016a156e64e7d40a1543df58acd,0.4016332991141521
0x568be0dca56af1e1a8bab0dd5ae33b27bace256e,0.3767506325396132
0x45839ad9f6c924278ef3b40102c24220546efd0f,0.25529995617906237
0xec5c16f3eaf86a801a3e89201dd39bddd1786cbf,0.09187818044918993
0x3fad8bcd2aea732d02a203c156b19205253f2a06,0.014995227510300885
